Timestamp,Event
2026-05-30 08:12:58 AM,Vehicle Detected
2026-05-30 08:13:22 AM,Vehicle Detected
2026-05-30 08:13:56 AM,Vehicle Detected
2026-05-30 08:14:39 AM,Vehicle Detected
2026-05-30 08:15:06 AM,Vehicle Detected
2026-05-30 08:15:42 AM,Vehicle Detected
2026-05-30 08:15:46 AM,Vehicle Detected
2026-05-30 08:16:19 AM,Vehicle Detected
2026-05-30 08:17:03 AM,Vehicle Detected
2026-05-30 08:17:05 AM,Vehicle Detected
2026-05-30 08:18:01 AM,Vehicle Detected
2026-05-30 08:18:39 AM,Vehicle Detected
2026-05-30 08:18:44 AM,Vehicle Detected
2026-05-30 08:19:33 AM,Vehicle Detected
2026-05-30 08:19:59 AM,Vehicle Detected
2026-05-30 08:20:08 AM,Vehicle Detected
2026-05-30 08:20:25 AM,Vehicle Detected
2026-05-30 08:20:43 AM,Vehicle Detected
2026-05-30 08:21:00 AM,Vehicle Detected
2026-05-30 08:21:44 AM,Vehicle Detected
2026-05-30 08:22:54 AM,Vehicle Detected
2026-05-30 08:23:37 AM,Vehicle Detected
2026-05-30 08:23:49 AM,Vehicle Detected
2026-05-30 08:27:08 AM,Vehicle Detected
2026-05-30 08:27:17 AM,Vehicle Detected
2026-05-30 08:27:27 AM,Vehicle Detected
2026-05-30 08:27:34 AM,Vehicle Detected
2026-05-30 08:28:27 AM,Vehicle Detected
2026-05-30 08:29:11 AM,Vehicle Detected
2026-05-30 08:29:44 AM,Vehicle Detected
2026-05-30 10:07:11 AM,Vehicle Detected
2026-05-30 10:07:23 AM,Vehicle Detected
2026-05-30 10:07:36 AM,Vehicle Detected
2026-05-30 10:07:40 AM,Vehicle Detected
2026-05-30 10:07:52 AM,Vehicle Detected
2026-05-30 10:07:59 AM,Vehicle Detected
2026-05-30 10:08:08 AM,Vehicle Detected
2026-05-30 10:08:12 AM,Vehicle Detected
2026-05-30 10:08:17 AM,Vehicle Detected
2026-05-30 10:08:23 AM,Vehicle Detected
2026-05-30 10:08:36 AM,Vehicle Detected
2026-05-30 10:08:57 AM,Vehicle Detected
2026-05-30 10:09:07 AM,Vehicle Detected
2026-05-30 10:09:16 AM,Vehicle Detected
2026-05-30 10:09:22 AM,Vehicle Detected
2026-05-30 10:09:35 AM,Vehicle Detected
2026-05-30 10:09:39 AM,Vehicle Detected
2026-05-30 10:09:54 AM,Vehicle Detected
2026-05-30 10:10:21 AM,Vehicle Detected
2026-05-30 10:10:33 AM,Vehicle Detected
2026-05-30 10:10:36 AM,Vehicle Detected
2026-05-30 10:10:47 AM,Vehicle Detected
2026-05-30 10:10:55 AM,Vehicle Detected
2026-05-30 10:11:01 AM,Vehicle Detected
2026-05-30 10:11:13 AM,Vehicle Detected
2026-05-30 10:11:19 AM,Vehicle Detected
2026-05-30 10:11:48 AM,Vehicle Detected
2026-05-30 10:11:53 AM,Vehicle Detected
2026-05-30 10:11:57 AM,Vehicle Detected
2026-05-30 10:12:13 AM,Vehicle Detected
2026-05-30 10:12:23 AM,Vehicle Detected
2026-05-30 10:12:32 AM,Vehicle Detected
2026-05-30 10:12:49 AM,Vehicle Detected
2026-05-30 10:13:08 AM,Vehicle Detected
2026-05-30 10:13:16 AM,Vehicle Detected
2026-05-30 10:13:25 AM,Vehicle Detected
2026-05-30 10:13:32 AM,Vehicle Detected
2026-05-30 10:13:34 AM,Vehicle Detected
2026-05-30 10:13:43 AM,Vehicle Detected
2026-05-30 10:14:13 AM,Vehicle Detected
2026-05-30 10:14:38 AM,Vehicle Detected
2026-05-30 10:14:47 AM,Vehicle Detected
2026-05-30 10:14:52 AM,Vehicle Detected
2026-05-30 10:14:56 AM,Vehicle Detected
2026-05-30 10:15:12 AM,Vehicle Detected
2026-05-30 10:15:14 AM,Vehicle Detected
2026-05-30 10:15:23 AM,Vehicle Detected
2026-05-30 10:15:26 AM,Vehicle Detected
2026-05-30 10:15:32 AM,Vehicle Detected
2026-05-30 10:15:59 AM,Vehicle Detected
2026-05-30 10:16:11 AM,Vehicle Detected
2026-05-30 10:16:17 AM,Vehicle Detected
2026-05-30 10:16:20 AM,Vehicle Detected
2026-05-30 10:16:26 AM,Vehicle Detected
2026-05-30 10:16:29 AM,Vehicle Detected
2026-05-30 10:16:35 AM,Vehicle Detected
2026-05-30 10:16:39 AM,Vehicle Detected
2026-05-30 10:16:44 AM,Vehicle Detected
2026-05-30 10:17:03 AM,Vehicle Detected
2026-05-30 10:17:12 AM,Vehicle Detected
2026-05-30 10:17:39 AM,Vehicle Detected
2026-05-30 10:17:43 AM,Vehicle Detected
2026-05-30 10:17:48 AM,Vehicle Detected
2026-05-30 10:17:54 AM,Vehicle Detected
2026-05-30 10:18:03 AM,Vehicle Detected
2026-05-30 10:18:07 AM,Vehicle Detected
2026-05-30 10:18:16 AM,Vehicle Detected
2026-05-30 10:18:31 AM,Vehicle Detected
2026-05-30 10:18:33 AM,Vehicle Detected
2026-05-30 10:18:37 AM,Vehicle Detected
2026-05-30 10:19:15 AM,Vehicle Detected
2026-05-30 10:19:20 AM,Vehicle Detected
2026-05-30 10:19:39 AM,Vehicle Detected
2026-05-30 10:20:09 AM,Vehicle Detected
2026-05-30 10:20:19 AM,Vehicle Detected
2026-05-30 10:20:22 AM,Vehicle Detected
2026-05-30 10:20:25 AM,Vehicle Detected
2026-05-30 10:20:29 AM,Vehicle Detected
2026-05-30 10:20:53 AM,Vehicle Detected
2026-05-30 10:20:55 AM,Vehicle Detected
2026-05-30 10:21:02 AM,Vehicle Detected
2026-05-30 10:21:11 AM,Vehicle Detected
2026-05-30 10:21:21 AM,Vehicle Detected
2026-05-30 10:21:30 AM,Vehicle Detected
2026-05-30 10:21:33 AM,Vehicle Detected
2026-05-30 10:21:39 AM,Vehicle Detected
2026-05-30 10:21:48 AM,Vehicle Detected
2026-05-30 10:21:55 AM,Vehicle Detected
2026-05-30 10:21:58 AM,Vehicle Detected
2026-05-30 10:22:07 AM,Vehicle Detected
2026-05-30 10:22:14 AM,Vehicle Detected
2026-05-30 10:22:26 AM,Vehicle Detected
2026-05-30 10:22:35 AM,Vehicle Detected
2026-05-30 10:23:03 AM,Vehicle Detected
2026-05-30 10:23:15 AM,Vehicle Detected
2026-05-30 10:23:19 AM,Vehicle Detected
2026-05-30 10:23:26 AM,Vehicle Detected
2026-05-30 10:23:29 AM,Vehicle Detected
2026-05-30 10:23:31 AM,Vehicle Detected
2026-05-30 10:23:35 AM,Vehicle Detected
2026-05-30 10:23:37 AM,Vehicle Detected
2026-05-30 10:23:40 AM,Vehicle Detected
2026-05-30 10:23:48 AM,Vehicle Detected
2026-05-30 10:24:03 AM,Vehicle Detected
2026-05-30 10:24:18 AM,Vehicle Detected
2026-05-30 10:24:28 AM,Vehicle Detected
2026-05-30 10:24:37 AM,Vehicle Detected
2026-05-30 10:24:55 AM,Vehicle Detected
2026-05-30 10:24:59 AM,Vehicle Detected
2026-05-30 10:25:04 AM,Vehicle Detected
2026-05-30 10:25:07 AM,Vehicle Detected
2026-05-30 10:25:10 AM,Vehicle Detected
2026-05-30 10:25:14 AM,Vehicle Detected
2026-05-30 10:25:33 AM,Vehicle Detected
2026-05-30 10:25:56 AM,Vehicle Detected
2026-05-30 10:26:02 AM,Vehicle Detected
2026-05-30 10:26:07 AM,Vehicle Detected
2026-05-30 10:26:17 AM,Vehicle Detected
2026-05-30 10:26:21 AM,Vehicle Detected
2026-05-30 10:26:30 AM,Vehicle Detected
2026-05-30 10:26:42 AM,Vehicle Detected
2026-05-30 10:26:46 AM,Vehicle Detected
2026-05-30 10:26:53 AM,Vehicle Detected
2026-05-30 10:26:58 AM,Vehicle Detected
2026-05-30 10:27:16 AM,Vehicle Detected
2026-05-30 10:27:23 AM,Vehicle Detected
2026-05-30 10:27:26 AM,Vehicle Detected
2026-05-30 10:27:45 AM,Vehicle Detected
2026-05-30 10:27:55 AM,Vehicle Detected
2026-05-30 10:28:13 AM,Vehicle Detected
2026-05-30 10:28:32 AM,Vehicle Detected
2026-05-30 10:28:42 AM,Vehicle Detected
2026-05-30 10:28:51 AM,Vehicle Detected
2026-05-30 10:29:00 AM,Vehicle Detected
2026-05-30 10:29:10 AM,Vehicle Detected
2026-05-30 10:29:17 AM,Vehicle Detected
2026-05-30 10:29:19 AM,Vehicle Detected
2026-05-30 10:29:22 AM,Vehicle Detected
2026-05-30 10:29:28 AM,Vehicle Detected
2026-05-30 10:29:38 AM,Vehicle Detected
2026-05-30 10:29:53 AM,Vehicle Detected
2026-05-30 10:29:57 AM,Vehicle Detected
2026-05-30 10:30:24 AM,Vehicle Detected
2026-05-30 10:30:32 AM,Vehicle Detected
2026-05-30 10:30:34 AM,Vehicle Detected
2026-05-30 10:30:36 AM,Vehicle Detected
2026-05-30 10:30:40 AM,Vehicle Detected
2026-05-30 10:30:45 AM,Vehicle Detected
2026-05-30 10:30:50 AM,Vehicle Detected
2026-05-30 10:30:53 AM,Vehicle Detected
2026-05-30 10:31:00 AM,Vehicle Detected
2026-05-30 10:31:02 AM,Vehicle Detected
2026-05-30 10:31:31 AM,Vehicle Detected
2026-05-30 10:31:43 AM,Vehicle Detected
2026-05-30 10:31:49 AM,Vehicle Detected
2026-05-30 10:32:07 AM,Vehicle Detected
2026-05-30 10:32:29 AM,Vehicle Detected
2026-05-30 10:32:37 AM,Vehicle Detected
2026-05-30 10:32:46 AM,Vehicle Detected
2026-05-30 10:32:56 AM,Vehicle Detected
2026-05-30 10:33:10 AM,Vehicle Detected
2026-05-30 10:33:15 AM,Vehicle Detected
2026-05-30 10:33:25 AM,Vehicle Detected
2026-05-30 10:33:27 AM,Vehicle Detected
2026-05-30 10:33:32 AM,Vehicle Detected
2026-05-30 10:33:43 AM,Vehicle Detected
2026-05-30 10:33:53 AM,Vehicle Detected
2026-05-30 10:34:02 AM,Vehicle Detected
2026-05-30 10:34:12 AM,Vehicle Detected
2026-05-30 10:34:21 AM,Vehicle Detected
2026-05-30 10:34:31 AM,Vehicle Detected
2026-05-30 10:34:50 AM,Vehicle Detected
2026-05-30 10:34:59 AM,Vehicle Detected
2026-05-30 10:35:18 AM,Vehicle Detected
2026-05-30 10:35:28 AM,Vehicle Detected
2026-05-30 10:35:56 AM,Vehicle Detected
2026-05-30 10:36:06 AM,Vehicle Detected
2026-05-30 10:36:25 AM,Vehicle Detected
2026-05-30 10:36:35 AM,Vehicle Detected
2026-05-30 10:36:44 AM,Vehicle Detected
2026-05-30 10:37:03 AM,Vehicle Detected
2026-05-30 10:37:08 AM,Vehicle Detected
2026-05-30 10:37:12 AM,Vehicle Detected
2026-05-30 10:37:34 AM,Vehicle Detected
2026-05-30 10:37:50 AM,Vehicle Detected
2026-05-30 10:37:58 AM,Vehicle Detected
2026-05-30 10:38:03 AM,Vehicle Detected
2026-05-30 10:38:08 AM,Vehicle Detected
2026-05-30 10:38:28 AM,Vehicle Detected
2026-05-30 10:38:47 AM,Vehicle Detected
2026-05-30 10:38:55 AM,Vehicle Detected
2026-05-30 10:38:58 AM,Vehicle Detected
2026-05-30 10:39:06 AM,Vehicle Detected
2026-05-30 10:39:16 AM,Vehicle Detected
2026-05-30 10:39:25 AM,Vehicle Detected
2026-05-30 10:39:42 AM,Vehicle Detected
2026-05-30 10:39:44 AM,Vehicle Detected
2026-05-30 10:39:54 AM,Vehicle Detected
2026-05-30 10:40:00 AM,Vehicle Detected
2026-05-30 10:40:02 AM,Vehicle Detected
2026-05-30 10:40:06 AM,Vehicle Detected
2026-05-30 10:40:13 AM,Vehicle Detected
2026-05-30 10:40:16 AM,Vehicle Detected
2026-05-30 10:40:22 AM,Vehicle Detected
2026-05-30 10:40:30 AM,Vehicle Detected
2026-05-30 10:40:35 AM,Vehicle Detected
2026-05-30 10:40:51 AM,Vehicle Detected
2026-05-30 10:41:00 AM,Vehicle Detected
2026-05-30 10:41:03 AM,Vehicle Detected
2026-05-30 10:41:09 AM,Vehicle Detected
2026-05-30 10:41:19 AM,Vehicle Detected
2026-05-30 10:41:28 AM,Vehicle Detected
2026-05-30 10:41:36 AM,Vehicle Detected
2026-05-30 10:41:44 AM,Vehicle Detected
2026-05-30 10:41:47 AM,Vehicle Detected
2026-05-30 10:41:49 AM,Vehicle Detected
2026-05-30 10:41:57 AM,Vehicle Detected
2026-05-30 10:42:07 AM,Vehicle Detected
2026-05-30 10:42:12 AM,Vehicle Detected
2026-05-30 10:42:19 AM,Vehicle Detected
2026-05-30 10:42:26 AM,Vehicle Detected
2026-05-30 10:42:48 AM,Vehicle Detected
2026-05-30 10:43:01 AM,Vehicle Detected
2026-05-30 10:43:04 AM,Vehicle Detected
2026-05-30 10:43:13 AM,Vehicle Detected
2026-05-30 10:43:21 AM,Vehicle Detected
2026-05-30 10:43:27 AM,Vehicle Detected
2026-05-30 10:43:32 AM,Vehicle Detected
2026-05-30 10:43:34 AM,Vehicle Detected
2026-05-30 10:43:42 AM,Vehicle Detected
2026-05-30 10:43:47 AM,Vehicle Detected
2026-05-30 10:43:51 AM,Vehicle Detected
2026-05-30 10:43:56 AM,Vehicle Detected
2026-05-30 10:44:01 AM,Vehicle Detected
2026-05-30 10:44:10 AM,Vehicle Detected
2026-05-30 10:44:22 AM,Vehicle Detected
2026-05-30 10:44:29 AM,Vehicle Detected
2026-05-30 10:44:58 AM,Vehicle Detected
2026-05-30 10:45:02 AM,Vehicle Detected
2026-05-30 10:45:04 AM,Vehicle Detected
2026-05-30 10:45:09 AM,Vehicle Detected
2026-05-30 10:45:16 AM,Vehicle Detected
2026-05-30 10:45:19 AM,Vehicle Detected
2026-05-30 10:45:25 AM,Vehicle Detected
2026-05-30 10:45:34 AM,Vehicle Detected
2026-05-30 10:45:44 AM,Vehicle Detected
2026-05-30 10:45:46 AM,Vehicle Detected
2026-05-30 10:45:53 AM,Vehicle Detected
2026-05-30 10:46:02 AM,Vehicle Detected
2026-05-30 10:46:12 AM,Vehicle Detected
2026-05-30 10:46:21 AM,Vehicle Detected
2026-05-30 10:46:23 AM,Vehicle Detected
2026-05-30 10:46:29 AM,Vehicle Detected
2026-05-30 10:46:33 AM,Vehicle Detected
2026-05-30 10:46:39 AM,Vehicle Detected
2026-05-30 10:46:41 AM,Vehicle Detected
2026-05-30 10:46:48 AM,Vehicle Detected
2026-05-30 10:46:56 AM,Vehicle Detected
2026-05-30 10:47:01 AM,Vehicle Detected
2026-05-30 10:47:04 AM,Vehicle Detected
2026-05-30 10:47:06 AM,Vehicle Detected
2026-05-30 10:47:12 AM,Vehicle Detected
2026-05-30 10:47:15 AM,Vehicle Detected
2026-05-30 10:47:24 AM,Vehicle Detected
2026-05-30 10:47:41 AM,Vehicle Detected
2026-05-30 10:47:49 AM,Vehicle Detected
2026-05-30 10:47:51 AM,Vehicle Detected
2026-05-30 10:47:57 AM,Vehicle Detected
2026-05-30 10:48:00 AM,Vehicle Detected
2026-05-30 10:48:08 AM,Vehicle Detected
2026-05-30 10:48:11 AM,Vehicle Detected
2026-05-30 10:48:26 AM,Vehicle Detected
2026-05-30 10:48:35 AM,Vehicle Detected
2026-05-30 10:48:47 AM,Vehicle Detected
2026-05-30 10:48:50 AM,Vehicle Detected
2026-05-30 10:48:54 AM,Vehicle Detected
2026-05-30 10:48:57 AM,Vehicle Detected
2026-05-30 10:49:02 AM,Vehicle Detected
2026-05-30 10:49:12 AM,Vehicle Detected
2026-05-30 10:49:23 AM,Vehicle Detected
2026-05-30 10:49:25 AM,Vehicle Detected
2026-05-30 10:49:28 AM,Vehicle Detected
2026-05-30 10:49:30 AM,Vehicle Detected
2026-05-30 10:49:39 AM,Vehicle Detected
2026-05-30 10:49:48 AM,Vehicle Detected
2026-05-30 10:49:55 AM,Vehicle Detected
2026-05-30 10:50:11 AM,Vehicle Detected
2026-05-30 10:50:14 AM,Vehicle Detected
2026-05-30 10:50:27 AM,Vehicle Detected
2026-05-30 10:50:29 AM,Vehicle Detected
2026-05-30 10:50:35 AM,Vehicle Detected
2026-05-30 10:50:47 AM,Vehicle Detected
2026-05-30 10:50:53 AM,Vehicle Detected
2026-05-30 10:50:59 AM,Vehicle Detected
2026-05-30 10:51:03 AM,Vehicle Detected
2026-05-30 10:51:12 AM,Vehicle Detected
2026-05-30 10:51:14 AM,Vehicle Detected
2026-05-30 10:51:17 AM,Vehicle Detected
2026-05-30 10:51:26 AM,Vehicle Detected
2026-05-30 10:51:36 AM,Vehicle Detected
2026-05-30 10:51:44 AM,Vehicle Detected
2026-05-30 10:51:57 AM,Vehicle Detected
2026-05-30 10:52:05 AM,Vehicle Detected
2026-05-30 10:52:07 AM,Vehicle Detected
2026-05-30 10:52:11 AM,Vehicle Detected
2026-05-30 10:52:15 AM,Vehicle Detected
2026-05-30 10:52:20 AM,Vehicle Detected
2026-05-30 10:52:29 AM,Vehicle Detected
2026-05-30 10:52:31 AM,Vehicle Detected
2026-05-30 10:52:43 AM,Vehicle Detected
2026-05-30 10:52:47 AM,Vehicle Detected
2026-05-30 10:52:56 AM,Vehicle Detected
2026-05-30 10:53:14 AM,Vehicle Detected
2026-05-30 10:53:23 AM,Vehicle Detected
2026-05-30 10:53:26 AM,Vehicle Detected
2026-05-30 10:53:39 AM,Vehicle Detected
2026-05-30 10:53:49 AM,Vehicle Detected
2026-05-30 10:53:53 AM,Vehicle Detected
2026-05-30 10:54:08 AM,Vehicle Detected
2026-05-30 10:54:17 AM,Vehicle Detected
2026-05-30 10:54:26 AM,Vehicle Detected
2026-05-30 10:54:50 AM,Vehicle Detected
2026-05-30 10:54:53 AM,Vehicle Detected
2026-05-30 10:54:58 AM,Vehicle Detected
2026-05-30 10:55:01 AM,Vehicle Detected
2026-05-30 10:55:10 AM,Vehicle Detected
2026-05-30 10:55:19 AM,Vehicle Detected
2026-05-30 10:55:28 AM,Vehicle Detected
2026-05-30 10:55:37 AM,Vehicle Detected
2026-05-30 10:56:17 AM,Vehicle Detected
2026-05-30 10:56:36 AM,Vehicle Detected
2026-05-30 10:56:38 AM,Vehicle Detected
2026-05-30 10:57:04 AM,Vehicle Detected
2026-05-30 10:57:11 AM,Vehicle Detected
2026-05-30 10:57:22 AM,Vehicle Detected
2026-05-30 10:57:27 AM,Vehicle Detected
2026-05-30 10:57:47 AM,Vehicle Detected
2026-05-30 10:57:51 AM,Vehicle Detected
2026-05-30 10:57:53 AM,Vehicle Detected
2026-05-30 10:58:07 AM,Vehicle Detected
2026-05-30 10:58:11 AM,Vehicle Detected
2026-05-30 10:58:13 AM,Vehicle Detected
2026-05-30 10:58:16 AM,Vehicle Detected
2026-05-30 10:58:35 AM,Vehicle Detected
2026-05-30 10:58:41 AM,Vehicle Detected
2026-05-30 10:58:49 AM,Vehicle Detected
2026-05-30 10:58:51 AM,Vehicle Detected
2026-05-30 10:58:59 AM,Vehicle Detected
2026-05-30 10:59:06 AM,Vehicle Detected
2026-05-30 10:59:10 AM,Vehicle Detected
2026-05-30 10:59:17 AM,Vehicle Detected
2026-05-30 10:59:37 AM,Vehicle Detected
2026-05-30 10:59:45 AM,Vehicle Detected
2026-05-30 10:59:58 AM,Vehicle Detected
2026-05-30 11:00:06 AM,Vehicle Detected
2026-05-30 11:00:30 AM,Vehicle Detected
2026-05-30 11:00:35 AM,Vehicle Detected
2026-05-30 11:00:37 AM,Vehicle Detected
2026-05-30 11:00:43 AM,Vehicle Detected
2026-05-30 11:00:45 AM,Vehicle Detected
2026-05-30 11:00:52 AM,Vehicle Detected
2026-05-30 11:01:01 AM,Vehicle Detected
2026-05-30 11:01:39 AM,Vehicle Detected
2026-05-30 11:01:45 AM,Vehicle Detected
2026-05-30 11:01:48 AM,Vehicle Detected
2026-05-30 11:01:50 AM,Vehicle Detected
2026-05-30 11:01:57 AM,Vehicle Detected
2026-05-30 11:02:02 AM,Vehicle Detected
2026-05-30 11:02:12 AM,Vehicle Detected
2026-05-30 11:02:16 AM,Vehicle Detected
2026-05-30 11:02:18 AM,Vehicle Detected
2026-05-30 11:03:05 AM,Vehicle Detected
2026-05-30 11:03:20 AM,Vehicle Detected
2026-05-30 11:03:25 AM,Vehicle Detected
2026-05-30 11:03:47 AM,Vehicle Detected
2026-05-30 11:03:50 AM,Vehicle Detected
2026-05-30 11:03:52 AM,Vehicle Detected
2026-05-30 11:03:56 AM,Vehicle Detected
2026-05-30 11:03:58 AM,Vehicle Detected
2026-05-30 11:04:05 AM,Vehicle Detected
2026-05-30 11:04:16 AM,Vehicle Detected
2026-05-30 11:04:19 AM,Vehicle Detected
2026-05-30 11:04:41 AM,Vehicle Detected
2026-05-30 11:04:57 AM,Vehicle Detected
2026-05-30 11:05:00 AM,Vehicle Detected
2026-05-30 11:05:05 AM,Vehicle Detected
2026-05-30 11:05:08 AM,Vehicle Detected
2026-05-30 11:05:20 AM,Vehicle Detected
2026-05-30 11:05:35 AM,Vehicle Detected
2026-05-30 11:05:42 AM,Vehicle Detected
2026-05-30 11:05:53 AM,Vehicle Detected
2026-05-30 11:06:01 AM,Vehicle Detected
2026-05-30 11:06:10 AM,Vehicle Detected
2026-05-30 11:06:12 AM,Vehicle Detected
2026-05-30 11:06:23 AM,Vehicle Detected
2026-05-30 11:06:31 AM,Vehicle Detected
2026-05-30 11:06:37 AM,Vehicle Detected
2026-05-30 11:06:39 AM,Vehicle Detected
2026-05-30 11:06:46 AM,Vehicle Detected
2026-05-30 11:07:03 AM,Vehicle Detected
2026-05-30 11:07:06 AM,Vehicle Detected
2026-05-30 11:07:10 AM,Vehicle Detected
2026-05-30 11:07:13 AM,Vehicle Detected
2026-05-30 11:07:32 AM,Vehicle Detected
2026-05-30 11:07:39 AM,Vehicle Detected
2026-05-30 11:07:43 AM,Vehicle Detected
2026-05-30 11:07:57 AM,Vehicle Detected
2026-05-30 11:08:03 AM,Vehicle Detected
2026-05-30 11:08:05 AM,Vehicle Detected
2026-05-30 11:08:22 AM,Vehicle Detected
2026-05-30 11:08:33 AM,Vehicle Detected
2026-05-30 11:08:38 AM,Vehicle Detected
2026-05-30 11:08:49 AM,Vehicle Detected
2026-05-30 11:08:53 AM,Vehicle Detected
2026-05-30 11:09:03 AM,Vehicle Detected
2026-05-30 11:09:17 AM,Vehicle Detected
2026-05-30 11:09:20 AM,Vehicle Detected
2026-05-30 11:09:25 AM,Vehicle Detected
2026-05-30 11:09:34 AM,Vehicle Detected
2026-05-30 11:09:43 AM,Vehicle Detected
2026-05-30 11:09:52 AM,Vehicle Detected
2026-05-30 11:10:01 AM,Vehicle Detected
2026-05-30 11:10:03 AM,Vehicle Detected
2026-05-30 11:10:07 AM,Vehicle Detected
2026-05-30 11:10:09 AM,Vehicle Detected
2026-05-30 11:10:27 AM,Vehicle Detected
2026-05-30 11:10:36 AM,Vehicle Detected
2026-05-30 11:10:38 AM,Vehicle Detected
2026-05-30 11:10:40 AM,Vehicle Detected
2026-05-30 11:10:46 AM,Vehicle Detected
2026-05-30 11:10:48 AM,Vehicle Detected
2026-05-30 11:10:52 AM,Vehicle Detected
2026-05-30 11:10:57 AM,Vehicle Detected
2026-05-30 11:11:11 AM,Vehicle Detected
2026-05-30 11:11:20 AM,Vehicle Detected
2026-05-30 11:11:22 AM,Vehicle Detected
2026-05-30 11:11:38 AM,Vehicle Detected
2026-05-30 11:11:46 AM,Vehicle Detected
2026-05-30 11:12:04 AM,Vehicle Detected
2026-05-30 11:12:12 AM,Vehicle Detected
2026-05-30 11:12:22 AM,Vehicle Detected
2026-05-30 11:12:26 AM,Vehicle Detected
2026-05-30 11:12:28 AM,Vehicle Detected
2026-05-30 11:12:31 AM,Vehicle Detected
2026-05-30 11:12:55 AM,Vehicle Detected
2026-05-30 11:13:05 AM,Vehicle Detected
2026-05-30 11:13:32 AM,Vehicle Detected
2026-05-30 11:13:34 AM,Vehicle Detected
2026-05-30 11:13:44 AM,Vehicle Detected
2026-05-30 11:13:48 AM,Vehicle Detected
2026-05-30 11:13:58 AM,Vehicle Detected
2026-05-30 11:14:09 AM,Vehicle Detected
2026-05-30 11:14:16 AM,Vehicle Detected
2026-05-30 11:14:33 AM,Vehicle Detected
2026-05-30 11:14:36 AM,Vehicle Detected
2026-05-30 11:14:50 AM,Vehicle Detected
2026-05-30 11:14:54 AM,Vehicle Detected
2026-05-30 11:14:59 AM,Vehicle Detected
2026-05-30 11:15:08 AM,Vehicle Detected
2026-05-30 11:15:10 AM,Vehicle Detected
2026-05-30 11:15:30 AM,Vehicle Detected
2026-05-30 11:15:43 AM,Vehicle Detected
2026-05-30 11:15:51 AM,Vehicle Detected
2026-05-30 11:16:00 AM,Vehicle Detected
2026-05-30 11:16:18 AM,Vehicle Detected
2026-05-30 11:16:21 AM,Vehicle Detected
2026-05-30 11:16:26 AM,Vehicle Detected
2026-05-30 11:16:35 AM,Vehicle Detected
2026-05-30 11:16:39 AM,Vehicle Detected
2026-05-30 11:16:41 AM,Vehicle Detected
2026-05-30 11:16:43 AM,Vehicle Detected
2026-05-30 11:16:52 AM,Vehicle Detected
2026-05-30 11:17:00 AM,Vehicle Detected
2026-05-30 11:17:04 AM,Vehicle Detected
2026-05-30 11:17:07 AM,Vehicle Detected
2026-05-30 11:17:27 AM,Vehicle Detected
2026-05-30 11:17:42 AM,Vehicle Detected
2026-05-30 11:17:44 AM,Vehicle Detected
2026-05-30 11:17:55 AM,Vehicle Detected
2026-05-30 11:18:02 AM,Vehicle Detected
2026-05-30 11:18:04 AM,Vehicle Detected
2026-05-30 11:18:10 AM,Vehicle Detected
2026-05-30 11:18:13 AM,Vehicle Detected
2026-05-30 11:18:18 AM,Vehicle Detected
2026-05-30 11:18:21 AM,Vehicle Detected
2026-05-30 11:18:23 AM,Vehicle Detected
2026-05-30 11:18:39 AM,Vehicle Detected
2026-05-30 11:18:42 AM,Vehicle Detected
2026-05-30 11:18:47 AM,Vehicle Detected
2026-05-30 11:18:49 AM,Vehicle Detected
2026-05-30 11:19:02 AM,Vehicle Detected
2026-05-30 11:19:05 AM,Vehicle Detected
2026-05-30 11:19:14 AM,Vehicle Detected
2026-05-30 11:19:18 AM,Vehicle Detected
2026-05-30 11:19:20 AM,Vehicle Detected
2026-05-30 11:19:24 AM,Vehicle Detected
2026-05-30 11:19:40 AM,Vehicle Detected
2026-05-30 11:19:48 AM,Vehicle Detected
2026-05-30 11:20:06 AM,Vehicle Detected
2026-05-30 11:20:32 AM,Vehicle Detected
2026-05-30 11:20:37 AM,Vehicle Detected
2026-05-30 11:20:49 AM,Vehicle Detected
2026-05-30 11:20:58 AM,Vehicle Detected
2026-05-30 11:21:06 AM,Vehicle Detected
2026-05-30 11:21:14 AM,Vehicle Detected
2026-05-30 11:21:24 AM,Vehicle Detected
2026-05-30 11:21:26 AM,Vehicle Detected
2026-05-30 11:21:32 AM,Vehicle Detected
2026-05-30 11:21:48 AM,Vehicle Detected
2026-05-30 11:21:51 AM,Vehicle Detected
2026-05-30 11:22:11 AM,Vehicle Detected
